chr	len	B	pop	superpop	cMmb	B_full	mType
chr19	58617616	0.921757101063431	GIH	SAS	1.36918449531833	0.580324839608502	TS (CpG+)
chr20	64444167	0.75319510715385	GIH	SAS	0.985587876911176	0.580324839608502	TS (CpG+)
chr21	46709983	0.745994966670529	GIH	SAS	1.20337626631694	0.580324839608502	TS (CpG+)
chr22	50818468	0.96772693713634	GIH	SAS	1.24821538655767	0.580324839608502	TS (CpG+)
chr1	248956422	0.644603629405206	GWD	AFR	0.685873429812778	0.624498751300186	TS (CpG+)
chr2	242193529	0.57948723019318	GWD	AFR	0.677231128581844	0.624498751300186	TS (CpG+)
chr3	198295559	0.460068770674087	GWD	AFR	0.686215034001055	0.624498751300186	TS (CpG+)
chr4	190214555	0.503848380827153	GWD	AFR	0.699769020784417	0.624498751300186	TS (CpG+)
chr5	181538259	0.504092869236166	GWD	AFR	0.689500524576792	0.624498751300186	TS (CpG+)
chr6	170805979	0.546594755173737	GWD	AFR	0.711812718876938	0.624498751300186	TS (CpG+)
chr7	159345973	0.648258830973822	GWD	AFR	0.752453268005282	0.624498751300186	TS (CpG+)
chr8	145138636	0.566674976865562	GWD	AFR	0.776048465354148	0.624498751300186	TS (CpG+)
chr9	138394717	0.586515436235382	GWD	AFR	0.873721246472109	0.624498751300186	TS (CpG+)
chr10	133797422	0.697336995583816	GWD	AFR	0.80308053791564	0.624498751300186	TS (CpG+)
chr11	135086622	0.645119181137578	GWD	AFR	0.729599897225581	0.624498751300186	TS (CpG+)
chr12	133275309	0.606874945024751	GWD	AFR	0.76103973261274	0.624498751300186	TS (CpG+)
chr13	114364328	0.54141325987672	GWD	AFR	0.79472012615397	0.624498751300186	TS (CpG+)
chr14	107043718	0.621163396709309	GWD	AFR	0.831367320120222	0.624498751300186	TS (CpG+)
chr15	101991189	0.601474580064804	GWD	AFR	1.0374278777855	0.624498751300186	TS (CpG+)
chr16	90338345	0.772136218087071	GWD	AFR	0.936053290529885	0.624498751300186	TS (CpG+)
chr17	83257441	0.892945802102415	GWD	AFR	1.03642330110167	0.624498751300186	TS (CpG+)
chr18	80373285	0.604824489021929	GWD	AFR	0.968258174094833	0.624498751300186	TS (CpG+)
chr19	58617616	0.994626539128511	GWD	AFR	1.20009875525395	0.624498751300186	TS (CpG+)
chr20	64444167	0.831552457972199	GWD	AFR	1.02984833889231	0.624498751300186	TS (CpG+)
chr21	46709983	0.77224328281602	GWD	AFR	1.18783744394654	0.624498751300186	TS (CpG+)
chr22	50818468	1.04650893418978	GWD	AFR	1.25580222976062	0.624498751300186	TS (CpG+)
chr1	248956422	0.567604332653012	IBS	EUR	0.659802753623169	0.563609046962251	TS (CpG+)
chr2	242193529	0.501495818515366	IBS	EUR	0.652269195633069	0.563609046962251	TS (CpG+)
chr3	198295559	0.43971234023136	IBS	EUR	0.678233790887935	0.563609046962251	TS (CpG+)
chr4	190214555	0.459304177377835	IBS	EUR	0.685153357719575	0.563609046962251	TS (CpG+)
chr5	181538259	0.480792696844842	IBS	EUR	0.666531399376611	0.563609046962251	TS (CpG+)
chr6	170805979	0.524934376257999	IBS	EUR	0.694043077081534	0.563609046962251	TS (CpG+)
chr7	159345973	0.585362011288696	IBS	EUR	0.732703239035503	0.563609046962251	TS (CpG+)
chr8	145138636	0.485955389916029	IBS	EUR	0.756043799788503	0.563609046962251	TS (CpG+)
chr9	138394717	0.531536453389845	IBS	EUR	0.949658999574992	0.563609046962251	TS (CpG+)
chr10	133797422	0.614532369095588	IBS	EUR	0.78824846368499	0.563609046962251	TS (CpG+)
chr11	135086622	0.57716261212224	IBS	EUR	0.729612596414053	0.563609046962251	TS (CpG+)
chr12	133275309	0.585727512312934	IBS	EUR	0.720772005262375	0.563609046962251	TS (CpG+)
chr13	114364328	0.47560321381639	IBS	EUR	0.777551818063019	0.563609046962251	TS (CpG+)
chr14	107043718	0.535151237751884	IBS	EUR	0.827328529635653	0.563609046962251	TS (CpG+)
chr15	101991189	0.53752753176487	IBS	EUR	0.979822309068371	0.563609046962251	TS (CpG+)
chr16	90338345	0.684822536572315	IBS	EUR	0.939320232819862	0.563609046962251	TS (CpG+)
chr17	83257441	0.807411895783349	IBS	EUR	0.967874852266942	0.563609046962251	TS (CpG+)
chr18	80373285	0.547138158307815	IBS	EUR	0.921355715230364	0.563609046962251	TS (CpG+)
chr19	58617616	0.873956052205838	IBS	EUR	1.29152882646731	0.563609046962251	TS (CpG+)
chr20	64444167	0.741341485844413	IBS	EUR	0.945271313354318	0.563609046962251	TS (CpG+)
chr21	46709983	0.728909547206484	IBS	EUR	1.19052619309013	0.563609046962251	TS (CpG+)
chr22	50818468	0.934270745363123	IBS	EUR	1.15957602448397	0.563609046962251	TS (CpG+)
chr1	248956422	0.592510534801664	ITU	SAS	0.741655234282594	0.574702184009951	TS (CpG+)
chr2	242193529	0.520187439228043	ITU	SAS	0.728261578225165	0.574702184009951	TS (CpG+)
chr3	198295559	0.448120635994145	ITU	SAS	0.777723985628557	0.574702184009951	TS (CpG+)
chr4	190214555	0.462452772697553	ITU	SAS	0.745592461638403	0.574702184009951	TS (CpG+)
chr5	181538259	0.487164096397287	ITU	SAS	0.751231430139499	0.574702184009951	TS (CpG+)
chr6	170805979	0.529595455922908	ITU	SAS	0.757211182520513	0.574702184009951	TS (CpG+)
chr7	159345973	0.604867527561404	ITU	SAS	0.832519641707935	0.574702184009951	TS (CpG+)
chr8	145138636	0.514395849426671	ITU	SAS	0.835432512920971	0.574702184009951	TS (CpG+)
chr9	138394717	0.557871179701478	ITU	SAS	1.08112757911906	0.574702184009951	TS (CpG+)
chr10	133797422	0.637916637519532	ITU	SAS	0.942653981078954	0.574702184009951	TS (CpG+)
chr11	135086622	0.582748800571184	ITU	SAS	0.811286929594381	0.574702184009951	TS (CpG+)
chr12	133275309	0.575608690836955	ITU	SAS	0.820642658487224	0.574702184009951	TS (CpG+)
chr13	114364328	0.462403055191707	ITU	SAS	0.830562664902976	0.574702184009951	TS (CpG+)
chr14	107043718	0.580159550838602	ITU	SAS	0.930949117544956	0.574702184009951	TS (CpG+)
chr15	101991189	0.517430473652808	ITU	SAS	1.11851767830206	0.574702184009951	TS (CpG+)
chr16	90338345	0.712887514835204	ITU	SAS	1.05658603962611	0.574702184009951	TS (CpG+)
chr17	83257441	0.779887429729412	ITU	SAS	1.03626805547032	0.574702184009951	TS (CpG+)
chr18	80373285	0.539165039108359	ITU	SAS	0.983295827278935	0.574702184009951	TS (CpG+)
chr19	58617616	0.898878035377904	ITU	SAS	1.45610160823413	0.574702184009951	TS (CpG+)
chr20	64444167	0.764976790060871	ITU	SAS	1.0594077711155	0.574702184009951	TS (CpG+)
chr21	46709983	0.734961409230697	ITU	SAS	1.26097030669851	0.574702184009951	TS (CpG+)
chr22	50818468	0.945425456983212	ITU	SAS	1.29145774124546	0.574702184009951	TS (CpG+)
chr1	248956422	0.564409157518404	JPT	EAS	0.833225564331963	0.542187871849537	TS (CpG+)
chr2	242193529	0.462020424479815	JPT	EAS	0.79613981094385	0.542187871849537	TS (CpG+)
chr3	198295559	0.429330362564585	JPT	EAS	0.824804399535251	0.542187871849537	TS (CpG+)
chr4	190214555	0.449026264353221	JPT	EAS	0.797024589014364	0.542187871849537	TS (CpG+)
chr5	181538259	0.461290251814543	JPT	EAS	0.784622135661901	0.542187871849537	TS (CpG+)
chr6	170805979	0.500779423151122	JPT	EAS	0.817964334101358	0.542187871849537	TS (CpG+)
chr7	159345973	0.579165299866603	JPT	EAS	0.846992748354609	0.542187871849537	TS (CpG+)
chr8	145138636	0.502670969845803	JPT	EAS	0.911311243033353	0.542187871849537	TS (CpG+)
chr9	138394717	0.534922551540649	JPT	EAS	1.47199395306511	0.542187871849537	TS (CpG+)
chr10	133797422	0.601982118521468	JPT	EAS	0.92685017215048	0.542187871849537	TS (CpG+)
chr11	135086622	0.571160066295648	JPT	EAS	0.853475265188032	0.542187871849537	TS (CpG+)
chr12	133275309	0.530508121817434	JPT	EAS	0.913403347869795	0.542187871849537	TS (CpG+)
chr13	114364328	0.457205953170906	JPT	EAS	0.893443753980605	0.542187871849537	TS (CpG+)
chr14	107043718	0.539260735162914	JPT	EAS	1.02503550480701	0.542187871849537	TS (CpG+)
chr15	101991189	0.489866312464409	JPT	EAS	1.20538348771676	0.542187871849537	TS (CpG+)
chr16	90338345	0.65949113434597	JPT	EAS	1.26038117101931	0.542187871849537	TS (CpG+)
chr17	83257441	0.743326623371707	JPT	EAS	1.1672175896796	0.542187871849537	TS (CpG+)
chr18	80373285	0.540868579603658	JPT	EAS	1.13456425037273	0.542187871849537	TS (CpG+)
chr19	58617616	0.808181067668479	JPT	EAS	1.53604787995079	0.542187871849537	TS (CpG+)
chr20	64444167	0.683096780776867	JPT	EAS	1.10972080835164	0.542187871849537	TS (CpG+)
chr21	46709983	0.697182866738936	JPT	EAS	1.32724318799449	0.542187871849537	TS (CpG+)
chr22	50818468	0.834630144984697	JPT	EAS	1.44537543290762	0.542187871849537	TS (CpG+)
chr1	248956422	0.571112211741304	KHV	EAS	0.798521279978373	0.541667529499839	TS (CpG+)
chr2	242193529	0.481531672771918	KHV	EAS	0.744817240233158	0.541667529499839	TS (CpG+)
chr3	198295559	0.413394146030657	KHV	EAS	0.779796644394685	0.541667529499839	TS (CpG+)
chr4	190214555	0.440327662128666	KHV	EAS	0.751104168065087	0.541667529499839	TS (CpG+)
chr5	181538259	0.460936996776258	KHV	EAS	0.727278806225386	0.541667529499839	TS (CpG+)
chr6	170805979	0.493915379455793	KHV	EAS	0.812929849441933	0.541667529499839	TS (CpG+)
chr7	159345973	0.578860751185394	KHV	EAS	0.840398123302448	0.541667529499839	TS (CpG+)
chr8	145138636	0.477690563831631	KHV	EAS	0.838860208106619	0.541667529499839	TS (CpG+)
chr9	138394717	0.538637840947848	KHV	EAS	1.04764786008654	0.541667529499839	TS (CpG+)
chr10	133797422	0.579429830412571	KHV	EAS	0.966419857182792	0.541667529499839	TS (CpG+)
chr11	135086622	0.574802603838995	KHV	EAS	0.817565138549592	0.541667529499839	TS (CpG+)
chr12	133275309	0.550754897737697	KHV	EAS	0.844506190048353	0.541667529499839	TS (CpG+)
chr13	114364328	0.445838706457621	KHV	EAS	0.869521268559079	0.541667529499839	TS (CpG+)
chr14	107043718	0.537289538023719	KHV	EAS	0.920241417248098	0.541667529499839	TS (CpG+)
chr15	101991189	0.510953042608769	KHV	EAS	1.13780298902013	0.541667529499839	TS (CpG+)
chr16	90338345	0.663825782215214	KHV	EAS	1.32817707149228	0.541667529499839	TS (CpG+)
chr17	83257441	0.723439274042534	KHV	EAS	1.14143796296345	0.541667529499839	TS (CpG+)
chr18	80373285	0.550042027422842	KHV	EAS	1.11707376173482	0.541667529499839	TS (CpG+)
chr19	58617616	0.818722255204553	KHV	EAS	1.32976081671513	0.541667529499839	TS (CpG+)
chr20	64444167	0.675289888934391	KHV	EAS	1.13316961719262	0.541667529499839	TS (CpG+)
chr21	46709983	0.680258539843445	KHV	EAS	1.4292765829855	0.541667529499839	TS (CpG+)
chr22	50818468	0.859160525794134	KHV	EAS	1.37795986410567	0.541667529499839	TS (CpG+)
chr1	248956422	0.652213328740197	LWK	AFR	0.632989954669025	0.629627888350357	TS (CpG+)
chr2	242193529	0.583483867267071	LWK	AFR	0.614904004612227	0.629627888350357	TS (CpG+)
chr3	198295559	0.468560651232495	LWK	AFR	0.626782107935442	0.629627888350357	TS (CpG+)
chr4	190214555	0.509782495647732	LWK	AFR	0.654550167439517	0.629627888350357	TS (CpG+)
chr5	181538259	0.508124578571709	LWK	AFR	0.647882865835368	0.629627888350357	TS (CpG+)
chr6	170805979	0.550458126465251	LWK	AFR	0.63204414390212	0.629627888350357	TS (CpG+)
chr7	159345973	0.652365192793245	LWK	AFR	0.701856799626783	0.629627888350357	TS (CpG+)
chr8	145138636	0.567699590975265	LWK	AFR	0.736964532763478	0.629627888350357	TS (CpG+)
chr9	138394717	0.584291012921538	LWK	AFR	0.846220192126515	0.629627888350357	TS (CpG+)
chr10	133797422	0.692020747946511	LWK	AFR	0.741744893356642	0.629627888350357	TS (CpG+)
chr11	135086622	0.656490756101926	LWK	AFR	0.677118069308633	0.629627888350357	TS (CpG+)
chr12	133275309	0.61742048216782	LWK	AFR	0.687687208175531	0.629627888350357	TS (CpG+)
chr13	114364328	0.538278368493898	LWK	AFR	0.704858460318834	0.629627888350357	TS (CpG+)
chr14	107043718	0.620590135568188	LWK	AFR	0.784915592266598	0.629627888350357	TS (CpG+)
chr15	101991189	0.604171832778171	LWK	AFR	0.968322952724146	0.629627888350357	TS (CpG+)
chr16	90338345	0.789083154726166	LWK	AFR	0.851917559305001	0.629627888350357	TS (CpG+)
chr17	83257441	0.891083283938474	LWK	AFR	0.946424527382037	0.629627888350357	TS (CpG+)
chr18	80373285	0.609686681944334	LWK	AFR	0.876303516654329	0.629627888350357	TS (CpG+)
chr19	58617616	1.03809905960858	LWK	AFR	1.1133339462731	0.629627888350357	TS (CpG+)
chr20	64444167	0.833670181620598	LWK	AFR	0.888510565466645	0.629627888350357	TS (CpG+)
chr21	46709983	0.768309915377422	LWK	AFR	1.17490306455234	0.629627888350357	TS (CpG+)
chr22	50818468	1.05630139961716	LWK	AFR	1.1703927992227	0.629627888350357	TS (CpG+)
chr1	248956422	0.65354199913368	MSL	AFR	0.726216219163954	0.631512471733674	TS (CpG+)
chr2	242193529	0.591838182644706	MSL	AFR	0.720393424466188	0.631512471733674	TS (CpG+)
chr3	198295559	0.470540982623187	MSL	AFR	0.732829096451178	0.631512471733674	TS (CpG+)
chr4	190214555	0.504686843348857	MSL	AFR	0.750218237001817	0.631512471733674	TS (CpG+)
chr5	181538259	0.518690806785707	MSL	AFR	0.729035710072571	0.631512471733674	TS (CpG+)
chr6	170805979	0.548706412672561	MSL	AFR	0.752821596583139	0.631512471733674	TS (CpG+)
chr7	159345973	0.64546385366953	MSL	AFR	0.810330012523223	0.631512471733674	TS (CpG+)
chr8	145138636	0.570095891737672	MSL	AFR	0.830958069089958	0.631512471733674	TS (CpG+)
chr9	138394717	0.594917735419974	MSL	AFR	0.981935800429309	0.631512471733674	TS (CpG+)
chr10	133797422	0.697047384677786	MSL	AFR	0.878638378847022	0.631512471733674	TS (CpG+)
chr11	135086622	0.665990795352551	MSL	AFR	0.781100298304145	0.631512471733674	TS (CpG+)
chr12	133275309	0.630031447604565	MSL	AFR	0.811537198912236	0.631512471733674	TS (CpG+)
chr13	114364328	0.547925969845259	MSL	AFR	0.881491813794569	0.631512471733674	TS (CpG+)
chr14	107043718	0.627326560913881	MSL	AFR	0.900174528478276	0.631512471733674	TS (CpG+)
chr15	101991189	0.597890909034538	MSL	AFR	1.11592995575757	0.631512471733674	TS (CpG+)
chr16	90338345	0.769765796505794	MSL	AFR	1.00133186381042	0.631512471733674	TS (CpG+)
chr17	83257441	0.893799949959198	MSL	AFR	1.14749957259549	0.631512471733674	TS (CpG+)
chr18	80373285	0.606411473886652	MSL	AFR	1.05498070791824	0.631512471733674	TS (CpG+)
chr19	58617616	1.02083827429678	MSL	AFR	1.34071102655873	0.631512471733674	TS (CpG+)
chr20	64444167	0.823543336019199	MSL	AFR	1.07023621996017	0.631512471733674	TS (CpG+)
chr21	46709983	0.779362354915692	MSL	AFR	1.34264777878878	0.631512471733674	TS (CpG+)
chr22	50818468	1.0681788886424	MSL	AFR	1.38526829642275	0.631512471733674	TS (CpG+)
chr1	248956422	0.574861202856069	MXL	AMR	0.579472530385586	0.556725346481773	TS (CpG+)
chr2	242193529	0.49611363161484	MXL	AMR	0.538082854995595	0.556725346481773	TS (CpG+)
chr3	198295559	0.432678600803186	MXL	AMR	0.575534989490206	0.556725346481773	TS (CpG+)
chr4	190214555	0.451100313769659	MXL	AMR	0.559758901734561	0.556725346481773	TS (CpG+)
chr5	181538259	0.473695043232566	MXL	AMR	0.566262208937672	0.556725346481773	TS (CpG+)
chr6	170805979	0.510968082343447	MXL	AMR	0.586322296027519	0.556725346481773	TS (CpG+)
chr7	159345973	0.596627064080628	MXL	AMR	0.630397484236223	0.556725346481773	TS (CpG+)
chr8	145138636	0.511342601671292	MXL	AMR	0.622927296614333	0.556725346481773	TS (CpG+)
chr9	138394717	0.531836525235229	MXL	AMR	0.71684652272856	0.556725346481773	TS (CpG+)
chr10	133797422	0.59255017857773	MXL	AMR	0.681147342321171	0.556725346481773	TS (CpG+)
chr11	135086622	0.579250763251275	MXL	AMR	0.595175294821733	0.556725346481773	TS (CpG+)
chr12	133275309	0.560012138641228	MXL	AMR	0.61875613315908	0.556725346481773	TS (CpG+)
chr13	114364328	0.484067205867385	MXL	AMR	0.634085721821961	0.556725346481773	TS (CpG+)
chr14	107043718	0.533667233539148	MXL	AMR	0.659352731250769	0.556725346481773	TS (CpG+)
chr15	101991189	0.516010589728753	MXL	AMR	0.783362072841425	0.556725346481773	TS (CpG+)
chr16	90338345	0.660333424777264	MXL	AMR	0.757039208705382	0.556725346481773	TS (CpG+)
chr17	83257441	0.763898152166723	MXL	AMR	0.80333938356851	0.556725346481773	TS (CpG+)
chr18	80373285	0.54674102547769	MXL	AMR	0.813759850779026	0.556725346481773	TS (CpG+)
chr19	58617616	0.857028799211156	MXL	AMR	1.19175751846285	0.556725346481773	TS (CpG+)
chr20	64444167	0.71052374569345	MXL	AMR	0.784334587615631	0.556725346481773	TS (CpG+)
chr21	46709983	0.68766894593736	MXL	AMR	1.04740442671474	0.556725346481773	TS (CpG+)
chr22	50818468	0.912768128546394	MXL	AMR	1.00361246479504	0.556725346481773	TS (CpG+)
chr1	248956422	0.517529982352838	PEL	AMR	0.594688490047831	0.49728488029902	TS (CpG+)
chr2	242193529	0.445671815992186	PEL	AMR	0.567968715840639	0.49728488029902	TS (CpG+)
chr3	198295559	0.384492288437453	PEL	AMR	0.629681256689145	0.49728488029902	TS (CpG+)
chr4	190214555	0.410454181803651	PEL	AMR	0.627597102762545	0.49728488029902	TS (CpG+)
chr5	181538259	0.427986487606304	PEL	AMR	0.557570852200775	0.49728488029902	TS (CpG+)
chr6	170805979	0.457426261042581	PEL	AMR	0.613079506252437	0.49728488029902	TS (CpG+)
chr7	159345973	0.547505439942214	PEL	AMR	0.624150570916147	0.49728488029902	TS (CpG+)
chr8	145138636	0.437227947240681	PEL	AMR	0.668068071524544	0.49728488029902	TS (CpG+)
chr9	138394717	0.48442091246942	PEL	AMR	0.791093964078028	0.49728488029902	TS (CpG+)
chr10	133797422	0.536485521888562	PEL	AMR	0.676164330900401	0.49728488029902	TS (CpG+)
chr11	135086622	0.529944635007595	PEL	AMR	0.627259055542511	0.49728488029902	TS (CpG+)
chr12	133275309	0.499858717550284	PEL	AMR	0.631989383931292	0.49728488029902	TS (CpG+)
chr13	114364328	0.436448403225115	PEL	AMR	0.67875300381689	0.49728488029902	TS (CpG+)
chr14	107043718	0.47812508290666	PEL	AMR	0.715309877125654	0.49728488029902	TS (CpG+)
chr15	101991189	0.45927944340985	PEL	AMR	0.837581407549904	0.49728488029902	TS (CpG+)
chr16	90338345	0.58425016218145	PEL	AMR	0.830369212816882	0.49728488029902	TS (CpG+)
chr17	83257441	0.670948459700604	PEL	AMR	0.741945396861534	0.49728488029902	TS (CpG+)
chr18	80373285	0.486823368125641	PEL	AMR	0.82723719677586	0.49728488029902	TS (CpG+)
chr19	58617616	0.771721115545164	PEL	AMR	1.07761152779292	0.49728488029902	TS (CpG+)
chr20	64444167	0.636848683245317	PEL	AMR	0.804213138874497	0.49728488029902	TS (CpG+)
chr21	46709983	0.614055908600161	PEL	AMR	1.00598661479806	0.49728488029902	TS (CpG+)
chr22	50818468	0.752598697118796	PEL	AMR	1.08319734834271	0.49728488029902	TS (CpG+)
chr1	248956422	0.607104599142218	PJL	SAS	0.768492327254749	0.583630219041562	TS (CpG+)
chr2	242193529	0.528662103617796	PJL	SAS	0.785003500124415	0.583630219041562	TS (CpG+)
chr3	198295559	0.450925406617834	PJL	SAS	0.816804331537569	0.583630219041562	TS (CpG+)
chr4	190214555	0.462431210673255	PJL	SAS	0.778853506747334	0.583630219041562	TS (CpG+)
chr5	181538259	0.486621646937067	PJL	SAS	0.800230332403881	0.583630219041562	TS (CpG+)
chr6	170805979	0.53122768846025	PJL	SAS	0.816303935864857	0.583630219041562	TS (CpG+)
chr7	159345973	0.617617236013093	PJL	SAS	0.864415000565284	0.583630219041562	TS (CpG+)
chr8	145138636	0.524753743380244	PJL	SAS	0.903979465384053	0.583630219041562	TS (CpG+)
chr9	138394717	0.564716897680205	PJL	SAS	1.13717836442401	0.583630219041562	TS (CpG+)
chr10	133797422	0.645379442134055	PJL	SAS	0.92333646709127	0.583630219041562	TS (CpG+)
chr11	135086622	0.583708879313198	PJL	SAS	0.859395972980674	0.583630219041562	TS (CpG+)
chr12	133275309	0.583305981966393	PJL	SAS	0.868338362887618	0.583630219041562	TS (CpG+)
chr13	114364328	0.498221399524234	PJL	SAS	0.918144049636447	0.583630219041562	TS (CpG+)
chr14	107043718	0.578492606150778	PJL	SAS	0.98443337991041	0.583630219041562	TS (CpG+)
chr15	101991189	0.517271235225422	PJL	SAS	1.16984839872174	0.583630219041562	TS (CpG+)
chr16	90338345	0.729762767015854	PJL	SAS	1.09936051442253	0.583630219041562	TS (CpG+)
chr17	83257441	0.805002427507031	PJL	SAS	1.13735621208119	0.583630219041562	TS (CpG+)
chr18	80373285	0.558765301581824	PJL	SAS	1.08392208303196	0.583630219041562	TS (CpG+)
chr19	58617616	0.92197217728628	PJL	SAS	1.41446743127162	0.583630219041562	TS (CpG+)
chr20	64444167	0.76266350544107	PJL	SAS	1.14752877054982	0.583630219041562	TS (CpG+)
chr21	46709983	0.743748808281376	PJL	SAS	1.30032297887739	0.583630219041562	TS (CpG+)
chr22	50818468	0.967953182354818	PJL	SAS	1.40475906893491	0.583630219041562	TS (CpG+)
chr1	248956422	0.57795737365952	PUR	AMR	0.721187524091585	0.561971027081337	TS (CpG+)
chr2	242193529	0.504241215762167	PUR	AMR	0.689121431314118	0.561971027081337	TS (CpG+)
chr3	198295559	0.434925119033498	PUR	AMR	0.717233281518247	0.561971027081337	TS (CpG+)
chr4	190214555	0.443130767567006	PUR	AMR	0.709567495042596	0.561971027081337	TS (CpG+)
chr5	181538259	0.476924421460263	PUR	AMR	0.754045410769525	0.561971027081337	TS (CpG+)
chr6	170805979	0.517639938469779	PUR	AMR	0.705659707607773	0.561971027081337	TS (CpG+)
chr7	159345973	0.590801488786478	PUR	AMR	0.775977619713281	0.561971027081337	TS (CpG+)
chr8	145138636	0.502147505169652	PUR	AMR	0.807788014952047	0.561971027081337	TS (CpG+)
chr9	138394717	0.518989595334002	PUR	AMR	0.95516143743233	0.561971027081337	TS (CpG+)
chr10	133797422	0.623863209955902	PUR	AMR	0.863404150120321	0.561971027081337	TS (CpG+)
chr11	135086622	0.583118142178526	PUR	AMR	0.759664378955446	0.561971027081337	TS (CpG+)
chr12	133275309	0.553945816385235	PUR	AMR	0.755762355188686	0.561971027081337	TS (CpG+)
chr13	114364328	0.492476336694422	PUR	AMR	0.82013551088519	0.561971027081337	TS (CpG+)
chr14	107043718	0.5518919084243	PUR	AMR	0.836229023171785	0.561971027081337	TS (CpG+)
chr15	101991189	0.524280047861268	PUR	AMR	0.999576800883891	0.561971027081337	TS (CpG+)
chr16	90338345	0.680178435663986	PUR	AMR	0.98442266668735	0.561971027081337	TS (CpG+)
chr17	83257441	0.791576650325686	PUR	AMR	0.981333231652946	0.561971027081337	TS (CpG+)
chr18	80373285	0.54432248312714	PUR	AMR	0.987227416228233	0.561971027081337	TS (CpG+)
chr19	58617616	0.876812207793602	PUR	AMR	1.37925043237379	0.561971027081337	TS (CpG+)
chr20	64444167	0.732089505808954	PUR	AMR	0.979708592576906	0.561971027081337	TS (CpG+)
chr21	46709983	0.700661769772942	PUR	AMR	1.24551006331157	0.561971027081337	TS (CpG+)
chr22	50818468	0.94431918594739	PUR	AMR	1.22665134914532	0.561971027081337	TS (CpG+)
chr1	248956422	0.593519331576389	STU	SAS	0.678231416007089	0.573961424332918	TS (CpG+)
chr2	242193529	0.528997502823596	STU	SAS	0.680715564229352	0.573961424332918	TS (CpG+)
chr3	198295559	0.441849513813355	STU	SAS	0.706198012636135	0.573961424332918	TS (CpG+)
chr4	190214555	0.457598898285632	STU	SAS	0.713000948408869	0.573961424332918	TS (CpG+)
chr5	181538259	0.488522335527722	STU	SAS	0.713828429231476	0.573961424332918	TS (CpG+)
chr6	170805979	0.518058710820314	STU	SAS	0.705699264197642	0.573961424332918	TS (CpG+)
chr7	159345973	0.616773483299034	STU	SAS	0.75690652957628	0.573961424332918	TS (CpG+)
chr8	145138636	0.530084458960989	STU	SAS	0.782886415372746	0.573961424332918	TS (CpG+)
chr9	138394717	0.540145449203916	STU	SAS	1.03715581490635	0.573961424332918	TS (CpG+)
chr10	133797422	0.635870575569856	STU	SAS	0.780309914631849	0.573961424332918	TS (CpG+)
chr11	135086622	0.567767327166946	STU	SAS	0.75376167805518	0.573961424332918	TS (CpG+)
chr12	133275309	0.56646603470164	STU	SAS	0.745822822005866	0.573961424332918	TS (CpG+)
chr13	114364328	0.473499235492835	STU	SAS	0.80426320788682	0.573961424332918	TS (CpG+)
chr14	107043718	0.577652347137241	STU	SAS	0.85812410114867	0.573961424332918	TS (CpG+)
chr15	101991189	0.525880167105183	STU	SAS	0.962754889208212	0.573961424332918	TS (CpG+)
chr16	90338345	0.710685735561225	STU	SAS	0.912553675739191	0.573961424332918	TS (CpG+)
chr17	83257441	0.781139263173318	STU	SAS	0.945619777947004	0.573961424332918	TS (CpG+)
chr18	80373285	0.550022845635377	STU	SAS	1.181796608028	0.573961424332918	TS (CpG+)
chr19	58617616	0.886645264869596	STU	SAS	1.18876860646589	0.573961424332918	TS (CpG+)
chr20	64444167	0.751841453940261	STU	SAS	1.01515756156428	0.573961424332918	TS (CpG+)
chr21	46709983	0.732984320042508	STU	SAS	1.10707010703199	0.573961424332918	TS (CpG+)
chr22	50818468	0.918949201721776	STU	SAS	1.12223087600574	0.573961424332918	TS (CpG+)
chr1	248956422	0.575250102784472	TSI	EUR	0.720287017554453	0.563187230751618	TS (CpG+)
chr2	242193529	0.511113756467376	TSI	EUR	0.725060948596874	0.563187230751618	TS (CpG+)
chr3	198295559	0.422019839341791	TSI	EUR	0.736307676647501	0.563187230751618	TS (CpG+)
chr4	190214555	0.457707326955111	TSI	EUR	0.746113377820252	0.563187230751618	TS (CpG+)
chr5	181538259	0.480149043381298	TSI	EUR	0.727367605943088	0.563187230751618	TS (CpG+)
chr6	170805979	0.518410336777772	TSI	EUR	0.771541244654946	0.563187230751618	TS (CpG+)
chr7	159345973	0.570856535400102	TSI	EUR	0.795158305542454	0.563187230751618	TS (CpG+)
chr8	145138636	0.500661410392471	TSI	EUR	0.806934668279587	0.563187230751618	TS (CpG+)
chr9	138394717	0.54480563544434	TSI	EUR	1.11382128396409	0.563187230751618	TS (CpG+)
chr10	133797422	0.61925323824801	TSI	EUR	0.874912678342994	0.563187230751618	TS (CpG+)
chr11	135086622	0.586172835151627	TSI	EUR	0.786803670907385	0.563187230751618	TS (CpG+)
chr12	133275309	0.586686699242001	TSI	EUR	0.791783931076905	0.563187230751618	TS (CpG+)
chr13	114364328	0.475213074426162	TSI	EUR	0.83824823267946	0.563187230751618	TS (CpG+)
chr14	107043718	0.545627406501109	TSI	EUR	0.918706477201831	0.563187230751618	TS (CpG+)
chr15	101991189	0.523115919052405	TSI	EUR	1.04225466542124	0.563187230751618	TS (CpG+)
chr16	90338345	0.653498477281555	TSI	EUR	1.00724555801098	0.563187230751618	TS (CpG+)
chr17	83257441	0.808697613327071	TSI	EUR	1.01868638167794	0.563187230751618	TS (CpG+)
